ID_XBXXZ	Name_XBXXZ	Level_XBXXZ	Type_XBXXZ	MaxNum_XBXXZ	Quality_XBXXZ	AutoSell_XBXXZ	Use_XBXXZ	BuyPrice_XBXXZ	GoldPrice_XBXXZ	GongDe_XBXXZ	Recovery_XBXXZ	Desc_XBXXZ	Legend_XBXXZ	Icon_XBXXZ	MinAttack_XBXXZ	MaxAttack_XBXXZ	MinDefence_XBXXZ	MaxDefence_XBXXZ	MinWAttack_XBXXZ	MaxWAttack_XBXXZ	MinMAttack_XBXXZ	MaxMAttack_XBXXZ	MinGAttack_XBXXZ	MaxGAttack_XBXXZ	MinPAttack_XBXXZ	MaxPAttack_XBXXZ	MinDodge_XBXXZ	MaxDodge_XBXXZ	MinBang_XBXXZ	MaxBang_XBXXZ	MinASpeed_XBXXZ	MaxASpeed_XBXXZ	MinMSpeed_XBXXZ	MaxMSpeed_XBXXZ	MinAntiMine_XBXXZ	MaxAntiMine_XBXXZ	Body_XBXXZ	Soul_XBXXZ	UseLimit_XBXXZ
1126	乾坤靴	1	12	1	5	1	0	1000			25	增加闪避41~50点，有机会躲过敌人的攻击。	将乾坤法阵融入战靴之中，周围自成一方小世界，穿戴者在一定范围内速若流光	237	0	0	0	0	0	0	0	0	0	0	0	0	41	50	0	0	0	0	0	0	0	0	0	0	
1127	九天靴	1	12	1	6	1	0	2000			30	增加速度51~60点，速度高可优先攻击。	九天战靴内有九天战阵，不仅可以提升穿戴这的移动速度，而且只要穿戴着境界足够，每激活一层天，移动速度都将得到倍数增加	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	60	0	0	0	0	0	0	
1128	破天靴	1	12	1	6	1	0	2000			30	增加闪避51~60点，有机会躲过敌人的攻击。	将破天剑阵融入战靴之中，在增加穿戴着移动速度的同时，还能在脚下招出破天剑气，御剑而行，不仅速度暴增，还能破除敌人结界与防御	239	0	0	0	0	0	0	0	0	0	0	0	0	51	60	0	0	0	0	0	0	0	0	0	0	
1129	龙鳞靴	1	12	1	7	1	0	3000			35	增加速度61~70点，速度高可优先攻击。	真正的龙鳞炼制的战靴，增加移动速度的同时，还可以在激发后化成龙鳞护体，增加自身防御	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	70	0	0	0	0	0	0	
1130	八卦靴	1	12	1	7	1	0	3000			35	增加闪避61~70点，有机会躲过敌人的攻击。	先天八卦攻防一体，穿戴此战靴，十丈内敌不可侵	241	0	0	0	0	0	0	0	0	0	0	0	0	61	70	0	0	0	0	0	0	0	0	0	0	
1131	两仪靴	1	12	1	8	1	0	5000			40	增加速度71~80点，速度高可优先攻击。	战靴内融入先天两仪阵，穿戴着可在周围十丈瞬间移动，让敌人防不胜防	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	80	0	0	0	0	0	0	
1132	雷神靴	1	12	1	8	1	0	5000			40	增加闪避71~80点，有机会躲过敌人的攻击。	九天神雷炼制的神秘战靴，穿戴着周身电光缭绕，速度比之雷电不遑多让，更能让每次攻击附带电击效果	243	0	0	0	0	0	0	0	0	0	0	0	0	71	80	0	0	0	0	0	0	0	0	0	0	
1133	长生戒	1	13	1	9	1	0	10000			45	固定增加1000防御，15000生命的戒指。	修真一万五千年纪念品	259	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	
1134	友谊之戒	1	13	1	9	1	0	10000			45	固定增加500防御，5000生命的戒指。	友谊之戒	247	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	
1135	结义之戒	1	13	1	9	1	0	10000			45	固定增加1000防御，10000生命的戒指。	结义之戒	248	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	
1136	道侣之戒	1	13	1	9	1	0	10000			45	固定增加1500防御，15000生命的戒指。	道侣之戒	249	0	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	
1137	宗主之戒	1	13	1	9	1	0	10000			45	固定增加2000防御，20000生命的戒指。	宗主之戒	252	0	0	2000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	
1138	界主之戒	1	13	1	9	1	0	10000			45	固定增加2500防御，25000生命的戒指。	界主之戒	253	0	0	2500	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	
1139	[戊戌]万仙之戒	1	13	1	9	1	0	50000			20000	固定增加500防御，5000生命的戒指。	第一届万仙大会纪念戒指，戒指上铭刻“称心如意”的法文，佩戴者好运加持，未来万年事事顺心，称心如意。	608	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	
1501	诛魔弓	1	11	1	10	1	0	10000			100	可在战斗中增加500~1200点攻击，对魔族有额外伤害加成。	三十三天天兵常用的仙器，由梵度天仙器坊大量制造，用于对抗魔界。	217	500	1200	0	0	0	0	200	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1502	猎魂弓	1	11	1	11	1	0	20000			200	可在战斗中增加600~1500点攻击，对鬼族有额外伤害加成。	长期与鬼族的战斗中，三十三天的仙人们发现，在仙器中哪怕只是增加很少量的日曜石，对鬼族的伤害会大幅度增加。	218	600	1500	0	0	0	0	0	0	200	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1503	逐日弓	1	11	1	12	1	0	30000			300	可在战斗中增加700~1800点攻击，对妖族有额外伤害加成。	自从大量妖族归顺，甚至成为仙人们的坐骑之后，三十三天针对妖族的法宝日益稀少，难得一见。	219	700	1800	0	0	200	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1504	青玉仙袍	1	13	1	10	1	0	40000		400	100	战斗时增加150~600点防御	三十三天的仙官们常用的仙袍。	411	0	0	150	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	
1505	摄魂仙袍	1	13	1	11	1	0	50000		500	100	战斗时增加200~650点防御	阴曹地府的鬼修们最喜欢的法袍之一，法袍上隐隐发出亡者的哀嚎。	404	0	0	200	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	
1506	白羽仙袍	1	13	1	12	1	0	60000		600	100	战斗时增加250~700点防御	取白泽、仙鹤等各类仙兽白羽炼制而成，穿上此袍，飞天遁地之时，更是如虎添翼。	405	0	0	250	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	
1507	凤血魔袍	1	13	1	13	1	0	70000		700	100	战斗时增加300~750点防御	大魔天的仙器师每炼制一件凤血魔袍，就需要血祭一只凤凰。因此凤凰一族见到穿此法袍者，必将追杀到天荒地老！	410	0	0	300	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	
1508	血夜鬼王袍	1	13	1	14	1	0	80000		800	100	战斗时增加350~800点防御	永远弥漫着鲜血的味道，阴曹地府的鬼王们，无不以拥有此袍为荣！	409	0	0	350	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	
1509	幽冥袍	1	13	1	15	1	0	90000		900	100	战斗时增加400~850点防御	大魔天原本一界之主：绿袍老祖常年穿此法袍，在其陨落之后，各种大小魔头纷纷效仿。	407	0	0	400	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	
1510	冥夜袍	1	13	1	16	1	0	100000		1000	100	战斗时增加450~900点防御	“冥夜必将来临，只有冥界才是所有人最终的归宿！”炼此法袍的鬼修们对自己选择的长生大道坚信无比！	406	0	0	450	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	
1511	太乙仙袍	1	13	1	17	1	0	120000		1200	100	战斗时增加500~1000点防御	传闻此袍为玉皇天的太乙真人亲手炼制，三十三天的仙人们，最想要的仙家法袍。	408	0	0	500	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	
2001	残阳诀		10	1	1		1		1	10	5	使用后，可以学到功法：《残阳诀》，增加修炼速度！使用功法，不消耗技能点！		157	1																								
2002	紫霞功		10	1	4		1		10	100	15	使用后，可以学到功法：《紫霞功》，增加修炼速度！使用功法，不消耗技能点！		158	2																								
2003	青云诀		10	1	5		1		100	1000	25	使用后，可以学到功法：《青云诀》，增加修炼速度！使用功法，不消耗技能点！		159	3																								
2004	残阳心法		10	1	1		1		1	10	5	使用后，可以学到功法：《残阳心法》，增加灵气聚集速度！使用功法，不消耗技能点！		160	4																								
2005	紫霞心法		10	1	4		1		10	100	15	使用后，可以学到功法：《紫霞心法》，增加灵气聚集速度！使用功法，不消耗技能点！		161	5																								
2006	青云心法		10	1	5		1		100	1000	25	使用后，可以学到功法：《青云心法》，增加灵气聚集速度！使用功法，不消耗技能点！		162	6																								
2124	极上心法		10	1	1		1	100			5	使用后，可以学到功法：《极上心法》。使用功法，不消耗技能点！此功法增加：防御！		157	124																								
2125	虚空心法		10	1	1		1	100			5	使用后，可以学到功法：《虚空心法》。使用功法，不消耗技能点！此功法增加：防御！		157	125																								
2126	湖心心法		10	1	1		1	100			5	使用后，可以学到功法：《湖心心法》。使用功法，不消耗技能点！此功法增加：防御！		157	126																								
2127	烈山心法		10	1	1		1	100			5	使用后，可以学到功法：《烈山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	127																								
2128	苍羽心法		10	1	1		1	100			5	使用后，可以学到功法：《苍羽心法》。使用功法，不消耗技能点！此功法增加：防御！		157	128																								
2129	逍遥心法		10	1	1		1	100			5	使用后，可以学到功法：《逍遥心法》。使用功法，不消耗技能点！此功法增加：防御！		157	129																								
2130	青霞心法		10	1	1		1	100			5	使用后，可以学到功法：《青霞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	130																								
2131	黄泉心法		10	1	1		1	100			5	使用后，可以学到功法：《黄泉心法》。使用功法，不消耗技能点！此功法增加：防御！		157	131																								
2132	天心心法		10	1	1		1	100			5	使用后，可以学到功法：《天心心法》。使用功法，不消耗技能点！此功法增加：防御！		157	132																								
2133	茅山心法		10	1	1		1	100			5	使用后，可以学到功法：《茅山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	133																								
2134	龙虎心法		10	1	1		1	100			5	使用后，可以学到功法：《龙虎心法》。使用功法，不消耗技能点！此功法增加：防御！		157	134																								
2135	斗狂心法		10	1	1		1	100			5	使用后，可以学到功法：《斗狂心法》。使用功法，不消耗技能点！此功法增加：防御！		157	135																								
2136	巨灵心法		10	1	2		1	400			10	使用后，可以学到功法：《巨灵心法》。使用功法，不消耗技能点！此功法增加：防御！		157	136																								
2137	聚魔心法		10	1	2		1	400			10	使用后，可以学到功法：《聚魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	137																								
2138	衔月心法		10	1	2		1	400			10	使用后，可以学到功法：《衔月心法》。使用功法，不消耗技能点！此功法增加：防御！		157	138																								
2139	魁星心法		10	1	2		1	400			10	使用后，可以学到功法：《魁星心法》。使用功法，不消耗技能点！此功法增加：防御！		157	139																								
2140	照阳心法		10	1	2		1	400			10	使用后，可以学到功法：《照阳心法》。使用功法，不消耗技能点！此功法增加：防御！		157	140																								
2141	南紫心法		10	1	2		1	400			10	使用后，可以学到功法：《南紫心法》。使用功法，不消耗技能点！此功法增加：防御！		157	141																								
2142	天海心法		10	1	2		1	400			10	使用后，可以学到功法：《天海心法》。使用功法，不消耗技能点！此功法增加：防御！		157	142																								
2143	神农心法		10	1	2		1	400			10	使用后，可以学到功法：《神农心法》。使用功法，不消耗技能点！此功法增加：防御！		157	143																								
2144	血煞心法		10	1	2		1	400			10	使用后，可以学到功法：《血煞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	144																								
2145	仙侣心法		10	1	2		1	400			10	使用后，可以学到功法：《仙侣心法》。使用功法，不消耗技能点！此功法增加：防御！		157	145																								
2146	天华心法		10	1	3		1	1000			15	使用后，可以学到功法：《天华心法》。使用功法，不消耗技能点！此功法增加：防御！		157	146																								
2147	九黎心法		10	1	3		1	1000			15	使用后，可以学到功法：《九黎心法》。使用功法，不消耗技能点！此功法增加：防御！		157	147																								
2148	月音心法		10	1	3		1	1000			15	使用后，可以学到功法：《月音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	148																								
2149	归一心法		10	1	3		1	1000			15	使用后，可以学到功法：《归一心法》。使用功法，不消耗技能点！此功法增加：防御！		157	149																								
2150	五行心法		10	1	3		1	1000			15	使用后，可以学到功法：《五行心法》。使用功法，不消耗技能点！此功法增加：防御！		157	150																								
2151	潜龙心法		10	1	3		1	1000			15	使用后，可以学到功法：《潜龙心法》。使用功法，不消耗技能点！此功法增加：防御！		157	151																								
2152	神意心法		10	1	3		1	1000			15	使用后，可以学到功法：《神意心法》。使用功法，不消耗技能点！此功法增加：防御！		157	152																								
2153	寒毒心法		10	1	3		1	1000			15	使用后，可以学到功法：《寒毒心法》。使用功法，不消耗技能点！此功法增加：防御！		157	153																								
2154	青羽心法		10	1	3		1	1000			15	使用后，可以学到功法：《青羽心法》。使用功法，不消耗技能点！此功法增加：防御！		157	154																								
2155	古月心法		10	1	3		1	1000			15	使用后，可以学到功法：《古月心法》。使用功法，不消耗技能点！此功法增加：防御！		157	155																								
2156	斩棘心法		10	1	3		1	1000			15	使用后，可以学到功法：《斩棘心法》。使用功法，不消耗技能点！此功法增加：防御！		157	156																								
2157	菩提心法		10	1	3		1	1000			15	使用后，可以学到功法：《菩提心法》。使用功法，不消耗技能点！此功法增加：防御！		157	157																								
2158	风清心法		10	1	3		1	1000			15	使用后，可以学到功法：《风清心法》。使用功法，不消耗技能点！此功法增加：防御！		157	158																								
2159	无极心法		10	1	3		1	1000			15	使用后，可以学到功法：《无极心法》。使用功法，不消耗技能点！此功法增加：防御！		157	159																								
2160	天音心法		10	1	4		1	2000			20	使用后，可以学到功法：《天音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	160																								
2161	灵山心法		10	1	4		1	2000			20	使用后，可以学到功法：《灵山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	161																								
2162	法华心法		10	1	4		1	2000			20	使用后，可以学到功法：《法华心法》。使用功法，不消耗技能点！此功法增加：防御！		157	162																								
2163	金顶心法		10	1	4		1	2000			20	使用后，可以学到功法：《金顶心法》。使用功法，不消耗技能点！此功法增加：防御！		157	163																								
2164	独尊心法		10	1	4		1	2000			20	使用后，可以学到功法：《独尊心法》。使用功法，不消耗技能点！此功法增加：防御！		157	164																								
2165	九煞心法		10	1	4		1	2000			20	使用后，可以学到功法：《九煞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	165																								
2166	伏龙心法		10	1	4		1	2000			20	使用后，可以学到功法：《伏龙心法》。使用功法，不消耗技能点！此功法增加：防御！		157	166																								
2167	玄音心法		10	1	4		1	2000			20	使用后，可以学到功法：《玄音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	167																								
2168	落日心法		10	1	4		1	2000			20	使用后，可以学到功法：《落日心法》。使用功法，不消耗技能点！此功法增加：防御！		157	168																								
2169	生死心法		10	1	4		1	2000			20	使用后，可以学到功法：《生死心法》。使用功法，不消耗技能点！此功法增加：防御！		157	169																								
2170	隐神心法		10	1	4		1	2000			20	使用后，可以学到功法：《隐神心法》。使用功法，不消耗技能点！此功法增加：防御！		157	170																								
2171	合欢心法		10	1	5		1	10000			25	使用后，可以学到功法：《合欢心法》。使用功法，不消耗技能点！此功法增加：防御！		157	171																								
2172	碧云心法		10	1	5		1	10000			25	使用后，可以学到功法：《碧云心法》。使用功法，不消耗技能点！此功法增加：防御！		157	172																								
2173	焚香心法		10	1	5		1	10000			25	使用后，可以学到功法：《焚香心法》。使用功法，不消耗技能点！此功法增加：防御！		157	173																								
2174	灵寂心法		10	1	5		1	10000			25	使用后，可以学到功法：《灵寂心法》。使用功法，不消耗技能点！此功法增加：防御！		157	174																								
2175	无心心法		10	1	5		1	10000			25	使用后，可以学到功法：《无心心法》。使用功法，不消耗技能点！此功法增加：防御！		157	175																								
2176	无为心法		10	1	5		1	10000			25	使用后，可以学到功法：《无为心法》。使用功法，不消耗技能点！此功法增加：防御！		157	176																								
2177	上清心法		10	1	5		1	10000			25	使用后，可以学到功法：《上清心法》。使用功法，不消耗技能点！此功法增加：防御！		157	177																								
2178	天师心法		10	1	5		1	10000			25	使用后，可以学到功法：《天师心法》。使用功法，不消耗技能点！此功法增加：防御！		157	178																								
2179	恶魔心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《恶魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	179																								
2180	死亡心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《死亡心法》。使用功法，不消耗技能点！此功法增加：防御！		157	180																								
2181	凌云心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《凌云心法》。使用功法，不消耗技能点！此功法增加：防御！		157	181																								
2182	云霄心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《云霄心法》。使用功法，不消耗技能点！此功法增加：防御！		157	182																								
2183	华音心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《华音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	183																								
2184	天魔心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《天魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	184																								
2185	玄灵心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《玄灵心法》。使用功法，不消耗技能点！此功法增加：防御！		157	185																								
2186	浩天心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《浩天心法》。使用功法，不消耗技能点！此功法增加：防御！		157	186																								
